Borrower_ID,Age,Gender,Employment_Type,Monthly_Income,Num_Dependents,Loan_ID,Loan_Amount,Loan_Tenure,Interest_Rate,Collateral_Value,Outstanding_Loan_Amount,Monthly_EMI,Payment_History,Num_Missed_Payments,Days_Past_Due,Recovery_Status,Collection_Attempts,Collection_Method,Legal_Action_Taken
BRW_717,66,Male,Salaried,96917,2,LN_717,600242,51,11.364682579560426,1964078,124034,40080,Missed,7,44,Fully Recovered,8,Legal Notice,No
BRW_718,60,Male,Salaried,84200,0,LN_718,760381,14,11.743315333507617,1956678,545893,41706,Missed,7,8,Not Recovered,4,Calls,Yes
BRW_719,68,Female,Self-Employed,125848,2,LN_719,1450679,35,13.262277275482749,2466213,897333,43722,Missed,6,29,Not Recovered,0,Legal Notice,No
BRW_720,33,Female,Self-Employed,126022,1,LN_720,801287,30,7.022841693600894,2332127,175885,30048,Delayed,5,83,Fully Recovered,7,Emails,Yes
BRW_721,34,Female,Salaried,197691,2,LN_721,1833802,29,9.867796515461375,1926252,177443,20669,Delayed,1,165,Not Recovered,6,Settlement Offer,Yes
BRW_722,50,Male,Self-Employed,168226,3,LN_722,1824363,75,12.701076927575823,2074278,632529,10777,Missed,5,59,Not Recovered,6,Emails,Yes
BRW_723,20,Male,Salaried,170611,0,LN_723,1365712,46,14.944377085410109,2018852,834030,37331,Missed,8,0,Fully Recovered,4,Debt Collectors,Yes
BRW_724,22,Male,Business,80058,2,LN_724,576249,73,8.915723616349359,789622,191848,21968,On-Time,1,4,Partially Recovered,0,Settlement Offer,No
BRW_725,35,Female,Self-Employed,82068,0,LN_725,586785,12,13.015692911661763,2145265,254289,38809,On-Time,0,62,Fully Recovered,8,Emails,No
BRW_726,42,Male,Salaried,119932,0,LN_726,475767,36,14.8590565227436,139861,858690,12292,Delayed,4,163,Not Recovered,8,Settlement Offer,No
BRW_727,30,Female,Self-Employed,181445,1,LN_727,1879310,56,11.89090423705295,1080701,827401,41794,Delayed,5,64,Partially Recovered,7,Calls,Yes
BRW_728,31,Female,Salaried,184226,1,LN_728,849687,60,7.297892470370561,1278343,692272,14923,On-Time,2,77,Partially Recovered,4,Settlement Offer,No
BRW_729,29,Male,Salaried,157103,3,LN_729,185639,27,11.941949743122004,2489296,169446,28703,Missed,7,151,Partially Recovered,2,Settlement Offer,No
BRW_730,51,Male,Self-Employed,42785,4,LN_730,1933855,30,10.260893765185685,690778,727662,19657,On-Time,6,131,Fully Recovered,7,Calls,No
BRW_731,35,Female,Business,179741,0,LN_731,810177,34,17.22614568471461,178157,62784,4629,Delayed,1,113,Partially Recovered,0,Emails,No
BRW_732,27,Male,Salaried,114475,4,LN_732,1801939,36,8.3707472424616,1753897,967386,3114,Delayed,6,24,Partially Recovered,2,Settlement Offer,No
BRW_733,57,Female,Salaried,22282,3,LN_733,1118965,27,14.177235510579553,2440395,933432,35445,On-Time,0,134,Partially Recovered,6,Legal Notice,No
BRW_734,31,Male,Salaried,185696,0,LN_734,1274171,65,7.579917429679512,2350959,21274,36862,On-Time,8,140,Not Recovered,3,Settlement Offer,Yes
BRW_735,43,Male,Business,199510,0,LN_735,1484522,12,11.90787481593966,611709,654282,26574,On-Time,6,42,Fully Recovered,6,Emails,Yes
BRW_736,47,Female,Business,87534,4,LN_736,373720,53,13.093774359420888,1765018,820848,33349,Delayed,5,56,Fully Recovered,4,Calls,No
BRW_737,27,Male,Self-Employed,182777,2,LN_737,1094846,30,10.27750424448552,1841903,217220,23257,Missed,1,163,Not Recovered,5,Emails,Yes
BRW_738,47,Female,Business,189316,1,LN_738,880351,45,12.005831990724229,1229959,716358,36052,On-Time,2,141,Partially Recovered,6,Debt Collectors,Yes
BRW_739,55,Male,Self-Employed,94964,2,LN_739,787463,66,8.799091739832061,744854,362578,38820,Delayed,0,71,Not Recovered,9,Settlement Offer,No
BRW_740,45,Female,Self-Employed,188509,4,LN_740,53358,29,10.345362344148398,2168169,243768,18973,Delayed,9,26,Not Recovered,6,Settlement Offer,Yes
BRW_741,27,Female,Business,139006,1,LN_741,400679,45,13.832169574012234,1663229,946551,26737,Delayed,4,127,Partially Recovered,6,Calls,No
BRW_742,69,Male,Self-Employed,70583,2,LN_742,551110,56,10.319800614472706,1658332,436572,13047,On-Time,8,105,Partially Recovered,6,Settlement Offer,Yes
BRW_743,47,Female,Business,58392,1,LN_743,1351133,17,16.89717386249759,257137,692494,23113,On-Time,5,164,Fully Recovered,6,Legal Notice,No
BRW_744,47,Male,Self-Employed,27461,0,LN_744,257596,32,13.912476534050887,1349651,460258,1694,Missed,4,70,Partially Recovered,2,Legal Notice,Yes
BRW_745,56,Male,Business,120123,2,LN_745,1877352,81,11.825139202795828,1104399,837742,16588,Delayed,2,152,Not Recovered,2,Emails,Yes
BRW_746,60,Male,Business,30516,1,LN_746,680270,59,7.426326291096007,824464,867190,46823,On-Time,4,66,Not Recovered,6,Calls,Yes
BRW_747,55,Female,Self-Employed,168586,1,LN_747,278129,50,12.495031687251384,771279,143435,49848,Delayed,7,89,Partially Recovered,1,Debt Collectors,Yes
BRW_748,46,Female,Salaried,141251,1,LN_748,1890706,42,15.412538663375981,1067383,478365,21067,Delayed,1,3,Fully Recovered,1,Emails,No
BRW_749,36,Male,Self-Employed,187340,2,LN_749,378953,21,9.92113357813655,663431,962067,7704,Missed,4,105,Not Recovered,2,Calls,Yes
BRW_750,28,Male,Business,187860,3,LN_750,667367,41,15.87450926613644,577701,817060,41136,On-Time,5,78,Partially Recovered,3,Calls,No
BRW_751,52,Female,Salaried,82493,2,LN_751,1154381,29,9.769874426559696,1588404,504136,2971,On-Time,9,95,Fully Recovered,5,Emails,No
BRW_752,39,Male,Self-Employed,56027,4,LN_752,212421,71,16.061210267458804,1805148,69672,48361,Delayed,7,92,Fully Recovered,7,Emails,Yes
BRW_753,32,Male,Self-Employed,113547,2,LN_753,1306425,26,7.9379517577284515,1118824,570534,41823,Delayed,7,73,Not Recovered,9,Settlement Offer,Yes
BRW_754,47,Female,Self-Employed,193921,1,LN_754,911465,15,16.528020797559325,252515,928665,12441,Missed,4,125,Not Recovered,9,Debt Collectors,No
BRW_755,67,Male,Salaried,120127,0,LN_755,288483,74,12.491050960266636,1159070,494209,32476,Missed,8,15,Fully Recovered,6,Legal Notice,Yes
BRW_756,48,Female,Business,168930,2,LN_756,1983247,51,10.261913485822882,609723,613398,15677,Missed,3,146,Fully Recovered,3,Settlement Offer,No
BRW_757,32,Male,Self-Employed,99003,2,LN_757,442551,20,9.916245754566637,544075,485654,28818,Missed,8,156,Fully Recovered,1,Calls,Yes
BRW_758,65,Female,Self-Employed,59758,1,LN_758,1142617,20,11.75211614823399,283126,264954,2868,Missed,6,115,Partially Recovered,1,Debt Collectors,No
BRW_759,54,Male,Self-Employed,74312,0,LN_759,1916962,37,17.989544479140093,2347920,715220,19055,Missed,5,178,Not Recovered,3,Debt Collectors,Yes
BRW_760,25,Male,Self-Employed,88670,0,LN_760,320146,15,9.423601327813408,1976230,208271,2728,Delayed,3,17,Fully Recovered,5,Emails,Yes
BRW_761,37,Female,Self-Employed,102279,4,LN_761,1430503,27,8.135383137668995,772783,595976,8632,Missed,1,171,Not Recovered,2,Debt Collectors,No
BRW_762,24,Male,Business,35434,2,LN_762,157524,26,13.435386855905282,2209375,851980,13043,Delayed,7,15,Not Recovered,5,Debt Collectors,No
BRW_763,66,Female,Business,198847,0,LN_763,268306,63,12.373967130842829,1619800,717723,7403,Delayed,5,129,Not Recovered,4,Calls,No
BRW_764,44,Male,Self-Employed,95769,0,LN_764,961289,80,12.766158981696382,926097,273306,16732,On-Time,2,55,Fully Recovered,4,Settlement Offer,Yes
BRW_765,21,Female,Salaried,86677,3,LN_765,594026,16,14.336289593129388,1983438,874290,19526,Delayed,6,78,Partially Recovered,1,Debt Collectors,Yes
BRW_766,29,Female,Business,103555,3,LN_766,1895711,31,9.938584768577142,999647,597823,10340,Delayed,9,102,Fully Recovered,7,Emails,Yes
BRW_767,49,Female,Salaried,148379,0,LN_767,163776,29,17.017314949222772,383609,400435,39952,Missed,6,27,Not Recovered,4,Settlement Offer,Yes
BRW_768,69,Female,Business,196806,4,LN_768,230494,13,11.792392727345195,1863082,595152,23394,Delayed,5,4,Fully Recovered,1,Emails,No
BRW_769,64,Male,Self-Employed,121665,0,LN_769,242971,24,8.41994814656708,1753313,658981,34021,Missed,1,105,Fully Recovered,6,Debt Collectors,No
BRW_770,24,Male,Business,191675,1,LN_770,979896,15,15.165286324073387,2386149,118371,5102,Missed,7,21,Not Recovered,8,Settlement Offer,Yes
BRW_771,52,Female,Self-Employed,88803,2,LN_771,1929732,53,14.074147878796353,2248885,614080,37310,Missed,0,116,Not Recovered,8,Debt Collectors,Yes
BRW_772,20,Female,Business,190404,4,LN_772,1917307,72,10.473177427324408,1572088,699793,20159,On-Time,0,99,Fully Recovered,0,Calls,Yes
BRW_773,37,Female,Self-Employed,111703,1,LN_773,327785,19,13.836705964374534,1286353,513214,7212,Missed,5,12,Fully Recovered,6,Settlement Offer,No
BRW_774,51,Male,Self-Employed,41312,4,LN_774,1440254,78,9.418481520058746,2264719,470066,32824,Delayed,4,64,Fully Recovered,8,Emails,No
BRW_775,66,Male,Self-Employed,195251,1,LN_775,318449,74,11.893232952745825,1062279,781704,38405,Missed,8,143,Fully Recovered,5,Calls,Yes
BRW_776,68,Male,Self-Employed,137961,2,LN_776,803622,20,16.89353774384058,970584,66188,12525,Missed,6,85,Partially Recovered,0,Legal Notice,No
BRW_777,30,Male,Salaried,60379,2,LN_777,1379502,22,8.468876564768244,903923,186023,29760,Missed,1,63,Fully Recovered,1,Emails,Yes
BRW_778,40,Female,Self-Employed,37297,3,LN_778,1438977,53,11.253660949862082,1661342,868150,45239,On-Time,6,31,Partially Recovered,3,Debt Collectors,Yes
BRW_779,45,Female,Salaried,22011,1,LN_779,286371,24,16.03256667192382,819593,762476,46268,Delayed,2,79,Not Recovered,3,Emails,No
BRW_780,44,Female,Salaried,140234,3,LN_780,652251,47,17.66439989346796,2473592,560846,28457,On-Time,0,50,Partially Recovered,1,Legal Notice,No
BRW_781,41,Male,Self-Employed,64014,1,LN_781,696275,24,11.993187500639756,2335563,128938,49015,Delayed,7,78,Not Recovered,7,Emails,No
BRW_782,46,Male,Salaried,162810,3,LN_782,1774502,23,12.576995821576823,1451508,146731,11532,On-Time,2,173,Partially Recovered,1,Calls,No
BRW_783,68,Male,Business,114333,2,LN_783,174591,48,13.293891579621466,1024603,820845,14518,Delayed,7,179,Not Recovered,2,Emails,Yes
BRW_784,32,Female,Self-Employed,198570,4,LN_784,642054,63,17.25582955797082,2079368,796867,7476,On-Time,6,105,Fully Recovered,3,Settlement Offer,No
BRW_785,52,Female,Salaried,31120,3,LN_785,580799,82,16.440274700747327,1379641,774560,20743,Missed,1,62,Partially Recovered,8,Legal Notice,No
BRW_786,53,Male,Self-Employed,159839,1,LN_786,689104,13,8.876612370838087,691898,971415,2004,On-Time,0,75,Partially Recovered,9,Emails,No
BRW_787,60,Female,Self-Employed,42852,1,LN_787,550981,67,11.804335996317825,624860,552355,44054,On-Time,6,59,Not Recovered,0,Legal Notice,No
BRW_788,54,Male,Self-Employed,99239,2,LN_788,823720,71,12.10400471016069,1016783,612082,38485,Missed,0,64,Not Recovered,7,Calls,Yes
BRW_789,20,Male,Salaried,152001,1,LN_789,993681,34,15.680057228136324,1317933,880255,4271,Missed,5,116,Partially Recovered,4,Settlement Offer,Yes
BRW_790,40,Female,Business,111575,0,LN_790,316909,51,13.631821708659789,2272447,855656,46482,Delayed,9,80,Not Recovered,6,Debt Collectors,No
BRW_791,67,Male,Business,115040,4,LN_791,1250002,75,14.196425082319141,1926663,466441,1209,Delayed,9,104,Fully Recovered,7,Emails,No
BRW_792,25,Female,Salaried,168510,3,LN_792,1384649,34,17.980198984321795,785786,525667,26463,Delayed,7,127,Partially Recovered,4,Calls,Yes
BRW_793,47,Male,Self-Employed,199587,4,LN_793,1258468,40,7.824560478170143,2427667,364691,6539,On-Time,6,70,Fully Recovered,7,Legal Notice,Yes
BRW_794,36,Female,Salaried,25744,2,LN_794,1210152,62,9.453108058871063,1116850,632829,20977,Delayed,3,85,Partially Recovered,9,Legal Notice,No
BRW_795,24,Female,Salaried,193489,3,LN_795,1521315,80,11.486855311087016,2363430,420840,9606,On-Time,0,153,Fully Recovered,7,Calls,Yes
BRW_796,50,Female,Salaried,158141,3,LN_796,1693952,42,10.825606433537759,1926436,484716,45384,On-Time,0,139,Partially Recovered,8,Emails,Yes
BRW_797,24,Male,Self-Employed,62359,0,LN_797,1033667,61,7.238101174816819,563889,743787,35052,Delayed,3,70,Not Recovered,1,Debt Collectors,Yes
BRW_798,57,Male,Salaried,170871,2,LN_798,1176101,31,8.009553671182934,1908897,638922,4148,Delayed,4,45,Partially Recovered,2,Emails,Yes
BRW_799,22,Female,Self-Employed,118746,1,LN_799,63780,66,14.490486205439339,277834,777867,34536,On-Time,6,46,Fully Recovered,0,Settlement Offer,No
BRW_800,42,Female,Salaried,140906,0,LN_800,318733,13,16.67256909698817,1312629,915133,6607,Missed,3,78,Partially Recovered,3,Emails,Yes
BRW_801,56,Male,Business,27597,0,LN_801,930096,36,12.656497123925753,1390752,319889,20586,Missed,9,165,Fully Recovered,4,Settlement Offer,Yes
BRW_802,56,Male,Salaried,67093,4,LN_802,1013443,24,12.931101874649963,536350,969309,30250,On-Time,0,148,Fully Recovered,0,Legal Notice,No
BRW_803,29,Male,Salaried,188298,4,LN_803,1543285,81,9.806027761156173,337530,628203,19594,Delayed,9,141,Fully Recovered,7,Settlement Offer,No
BRW_804,29,Female,Business,134650,4,LN_804,154188,78,15.446639999970825,1738667,514031,8399,On-Time,6,129,Not Recovered,1,Debt Collectors,No
BRW_805,38,Male,Self-Employed,177489,0,LN_805,667614,69,15.26974046103982,1184801,405732,26117,On-Time,1,126,Partially Recovered,0,Calls,Yes
BRW_806,36,Male,Self-Employed,169765,1,LN_806,877385,75,13.472022581394224,628758,734782,34126,Delayed,1,108,Fully Recovered,1,Settlement Offer,No
BRW_807,40,Female,Salaried,140956,3,LN_807,640073,80,9.339307151624771,1732141,216915,34617,Missed,7,118,Not Recovered,4,Emails,Yes
BRW_808,33,Male,Business,135598,4,LN_808,1642173,70,8.067200400607984,88887,653848,8498,On-Time,9,100,Fully Recovered,8,Settlement Offer,No
BRW_809,28,Male,Self-Employed,153241,1,LN_809,1677059,71,7.706624334428385,835544,155915,38290,Missed,9,160,Partially Recovered,8,Legal Notice,Yes
BRW_810,65,Male,Salaried,173124,2,LN_810,1124477,73,13.519656733071656,2239164,136984,46541,Missed,9,5,Not Recovered,1,Settlement Offer,No
BRW_811,20,Female,Business,28036,4,LN_811,1777512,27,16.0753885105708,1894018,676874,10628,Delayed,4,125,Fully Recovered,1,Debt Collectors,No
BRW_812,64,Female,Self-Employed,51778,3,LN_812,1523300,79,16.441634749590172,286629,218431,1329,On-Time,9,102,Fully Recovered,2,Settlement Offer,Yes
BRW_813,32,Female,Self-Employed,178806,2,LN_813,517927,26,12.099842817777947,1940592,712392,39619,On-Time,1,36,Fully Recovered,6,Debt Collectors,No
BRW_814,23,Female,Business,174245,2,LN_814,1648328,66,15.626984292373885,2491435,946301,8032,Missed,4,141,Partially Recovered,2,Emails,No
BRW_815,20,Female,Business,181475,3,LN_815,1376980,46,17.41568215975126,2337643,661809,49094,Missed,7,36,Not Recovered,0,Legal Notice,No
BRW_816,68,Female,Business,157416,4,LN_816,699285,66,10.026871237368749,1634461,132797,39034,Delayed,5,7,Not Recovered,5,Calls,No
BRW_817,59,Female,Business,38800,0,LN_817,347584,25,11.37756381018833,2354960,867838,38122,Missed,2,76,Not Recovered,2,Emails,No
BRW_818,51,Male,Salaried,45372,3,LN_818,1455802,60,17.246268918563487,2014601,9304,21622,Delayed,7,140,Fully Recovered,0,Emails,Yes
BRW_819,53,Male,Business,81516,3,LN_819,942015,18,10.720540640490134,1816418,990562,29584,On-Time,8,39,Not Recovered,3,Calls,Yes
BRW_820,47,Female,Self-Employed,40538,3,LN_820,630971,41,17.05263919353976,758271,125555,48850,Delayed,4,106,Fully Recovered,0,Settlement Offer,No
BRW_821,50,Male,Self-Employed,83918,2,LN_821,436350,60,17.791493484799123,1746988,406879,5722,Missed,1,91,Partially Recovered,0,Settlement Offer,No
BRW_822,27,Male,Salaried,166045,1,LN_822,222502,27,14.279918014318671,150635,332464,18772,On-Time,1,17,Not Recovered,1,Settlement Offer,Yes
BRW_823,58,Female,Self-Employed,91155,0,LN_823,1606570,62,15.985793184545852,702682,523277,21569,Delayed,6,56,Fully Recovered,9,Legal Notice,Yes
BRW_824,45,Male,Self-Employed,79500,4,LN_824,1779041,83,15.245001206431937,1020346,468224,42679,On-Time,0,82,Not Recovered,7,Emails,No
BRW_825,53,Male,Business,187647,4,LN_825,1701348,53,14.694876833770762,1886522,94488,4235,Delayed,9,165,Not Recovered,1,Debt Collectors,Yes
BRW_826,22,Male,Self-Employed,193333,1,LN_826,824107,28,10.376241802793558,1329328,258490,5576,Missed,1,31,Partially Recovered,1,Calls,No
BRW_827,69,Male,Salaried,130659,3,LN_827,904741,74,7.6280377169873805,252773,337735,27707,Missed,9,24,Not Recovered,9,Emails,No
BRW_828,31,Male,Business,47716,0,LN_828,882359,56,10.773569057716156,2376517,357188,34868,On-Time,3,32,Partially Recovered,9,Settlement Offer,No
BRW_829,20,Female,Business,154308,4,LN_829,1305062,18,14.336295837242972,834938,668036,42632,On-Time,0,87,Not Recovered,7,Calls,No
BRW_830,63,Female,Salaried,166920,4,LN_830,1927954,38,8.127821180505816,807400,811624,42476,On-Time,3,157,Not Recovered,5,Debt Collectors,Yes
BRW_831,24,Female,Business,22352,3,LN_831,962935,21,7.131097812760663,389821,785890,31285,Delayed,9,103,Not Recovered,3,Emails,Yes
BRW_832,49,Male,Business,153004,1,LN_832,499777,45,8.536616098632326,2310830,942226,25154,Missed,4,33,Not Recovered,2,Emails,Yes
BRW_833,49,Female,Salaried,96449,0,LN_833,191449,47,14.873095190518749,2277732,662806,21054,On-Time,8,101,Not Recovered,0,Legal Notice,No
BRW_834,36,Male,Business,28556,1,LN_834,627880,36,17.700730718220882,172903,381448,18165,On-Time,0,126,Not Recovered,2,Emails,Yes
BRW_835,67,Male,Salaried,106836,1,LN_835,1236995,17,17.813711695763025,102951,922229,15439,On-Time,4,68,Partially Recovered,8,Emails,No
BRW_836,66,Male,Salaried,156570,0,LN_836,345920,35,12.433770640542068,305745,740957,45518,Delayed,1,175,Partially Recovered,4,Debt Collectors,No
BRW_837,42,Male,Self-Employed,70098,0,LN_837,971287,29,16.56287531091582,1779892,506289,23515,On-Time,8,39,Fully Recovered,5,Debt Collectors,Yes
BRW_838,34,Female,Self-Employed,132169,4,LN_838,1678662,17,15.105091013266545,2169330,612495,27962,On-Time,5,178,Not Recovered,4,Calls,No
BRW_839,56,Female,Business,160641,4,LN_839,185370,40,12.511442606830638,2313535,712992,43549,Delayed,1,79,Partially Recovered,0,Settlement Offer,No
BRW_840,40,Male,Business,146060,0,LN_840,906636,36,13.300365862505956,1208402,198017,38763,Delayed,2,140,Not Recovered,9,Debt Collectors,No
BRW_841,33,Female,Salaried,150544,2,LN_841,922639,66,8.509498612785581,2167045,598029,45754,On-Time,7,30,Not Recovered,0,Calls,Yes
BRW_842,21,Male,Business,20340,4,LN_842,1985364,57,17.31427606678251,348943,16365,46278,On-Time,0,115,Partially Recovered,3,Emails,No
BRW_843,30,Female,Salaried,195021,2,LN_843,498377,35,10.871227478049544,513223,852224,20464,Delayed,2,166,Not Recovered,2,Calls,Yes
BRW_844,58,Female,Salaried,102302,0,LN_844,897084,37,11.907641821028864,1323921,720217,43036,Missed,9,62,Partially Recovered,7,Calls,No
BRW_845,57,Male,Business,20138,4,LN_845,541830,39,14.388262540976886,920243,771769,31413,Delayed,0,47,Partially Recovered,6,Calls,Yes
BRW_846,53,Female,Salaried,151430,1,LN_846,966004,14,10.672927186792094,2336038,671064,34270,Missed,7,86,Fully Recovered,6,Calls,No
BRW_847,57,Male,Self-Employed,139619,0,LN_847,293767,49,9.796850770878237,1190283,837007,43299,On-Time,0,47,Fully Recovered,7,Debt Collectors,Yes
BRW_848,69,Female,Business,105376,3,LN_848,1643786,72,13.941543325972425,1582828,160974,21269,On-Time,4,60,Fully Recovered,9,Settlement Offer,Yes
BRW_849,53,Male,Self-Employed,119931,2,LN_849,477244,62,7.274824905100344,421001,906073,32541,Missed,3,139,Fully Recovered,6,Calls,No
BRW_850,37,Male,Business,181726,0,LN_850,554677,59,14.927976232293467,12336,232366,9009,Delayed,6,77,Not Recovered,9,Legal Notice,No
BRW_851,49,Female,Salaried,176951,0,LN_851,1512108,32,12.654257068641607,863907,394411,18007,On-Time,4,17,Not Recovered,1,Emails,No
BRW_852,34,Female,Business,101532,4,LN_852,913428,65,13.663291035730278,1469204,250319,27462,Missed,7,154,Fully Recovered,3,Emails,No
BRW_853,46,Male,Self-Employed,75778,4,LN_853,1508760,67,13.950681751715736,848182,839949,12542,Delayed,0,27,Partially Recovered,5,Emails,Yes
BRW_854,53,Female,Salaried,57772,4,LN_854,866698,70,12.797551721418202,1925656,34012,18434,Missed,4,79,Partially Recovered,2,Emails,No
BRW_855,57,Female,Business,78478,3,LN_855,568895,83,13.407871551848096,428670,666775,30765,Delayed,3,179,Partially Recovered,2,Emails,Yes
BRW_856,52,Male,Business,46762,4,LN_856,1325393,62,14.52167020978862,849104,432750,24769,Delayed,2,15,Partially Recovered,5,Calls,No
BRW_857,43,Male,Business,164355,0,LN_857,467216,31,15.284307318976415,289372,545974,23465,Delayed,4,76,Not Recovered,0,Settlement Offer,Yes
BRW_858,34,Female,Self-Employed,190492,4,LN_858,981515,70,15.001976304147325,14429,732558,22868,Delayed,9,136,Partially Recovered,0,Legal Notice,Yes
BRW_859,49,Male,Self-Employed,75568,1,LN_859,1101442,82,16.56578103505488,1132870,507730,21156,Missed,2,25,Partially Recovered,4,Debt Collectors,Yes
BRW_860,61,Male,Business,105090,4,LN_860,162669,20,9.08387776484143,1232663,684103,21300,Missed,7,27,Fully Recovered,0,Legal Notice,No
BRW_861,36,Male,Salaried,40219,3,LN_861,842330,12,11.412627664409772,874506,32161,14435,Missed,2,104,Partially Recovered,9,Debt Collectors,No
BRW_862,24,Female,Salaried,77169,1,LN_862,330539,40,17.42575672615903,843810,454529,5114,Missed,0,76,Not Recovered,7,Debt Collectors,Yes
BRW_863,48,Female,Self-Employed,94965,0,LN_863,1792955,74,11.362496318249626,37310,247066,47336,Missed,8,163,Partially Recovered,1,Legal Notice,Yes
BRW_864,23,Male,Salaried,197912,0,LN_864,1070747,83,8.37357084596515,199899,763977,37135,Delayed,8,8,Partially Recovered,5,Calls,Yes
BRW_865,29,Female,Self-Employed,195767,2,LN_865,316150,67,12.779896389983975,428472,264546,9095,On-Time,5,174,Not Recovered,9,Emails,Yes
BRW_866,36,Male,Business,104754,1,LN_866,739753,79,8.204400698099084,207500,63190,38909,On-Time,9,50,Fully Recovered,9,Calls,Yes
BRW_867,29,Female,Self-Employed,97988,2,LN_867,1895964,46,9.231385626006517,99862,246256,4951,Missed,0,75,Not Recovered,4,Emails,No
BRW_868,36,Male,Self-Employed,170023,1,LN_868,493258,14,17.981506322280524,1020498,970055,22468,Missed,7,121,Fully Recovered,9,Settlement Offer,Yes
BRW_869,39,Male,Business,152379,1,LN_869,539415,18,12.954989022357452,2398185,275419,28073,On-Time,1,31,Partially Recovered,3,Debt Collectors,No
BRW_870,43,Female,Salaried,100388,3,LN_870,997135,38,10.12464227944472,1362148,683542,48655,Delayed,8,56,Fully Recovered,0,Legal Notice,No
BRW_871,24,Male,Self-Employed,110768,2,LN_871,1456396,12,17.942524500312967,2469798,539203,35341,Missed,7,53,Fully Recovered,2,Settlement Offer,No
BRW_872,53,Female,Self-Employed,55428,3,LN_872,696012,82,17.632148104106577,367968,263053,47127,Delayed,2,115,Fully Recovered,3,Emails,Yes
BRW_873,25,Female,Business,112021,1,LN_873,1685765,55,11.848129451926898,791841,900542,3768,On-Time,4,143,Partially Recovered,1,Calls,Yes
BRW_874,21,Male,Salaried,138418,0,LN_874,943659,52,9.864434196666991,1091014,65908,39070,On-Time,8,61,Fully Recovered,1,Legal Notice,Yes
BRW_875,32,Male,Self-Employed,190047,1,LN_875,774857,53,16.22239601901409,241482,127337,47514,Missed,0,83,Fully Recovered,1,Debt Collectors,Yes
BRW_876,62,Female,Business,152212,3,LN_876,538029,44,14.871827886689644,785372,809052,34979,Delayed,8,55,Partially Recovered,0,Settlement Offer,No
BRW_877,62,Male,Self-Employed,175914,2,LN_877,1740056,61,14.556355785038614,2061439,34112,26351,Missed,3,22,Not Recovered,9,Debt Collectors,No
BRW_878,67,Male,Business,46421,2,LN_878,222646,74,16.8242511545472,712222,729411,16445,On-Time,3,16,Not Recovered,1,Emails,No
BRW_879,30,Male,Salaried,21708,3,LN_879,1392137,48,14.583588472584571,1860966,2431,49583,Delayed,3,165,Not Recovered,5,Debt Collectors,Yes
BRW_880,66,Male,Salaried,154702,2,LN_880,400164,70,10.121777373457041,1255950,86590,2160,Missed,9,157,Partially Recovered,2,Calls,Yes
BRW_881,42,Male,Salaried,170667,4,LN_881,1444359,59,14.632494780633055,1800266,848607,23361,Missed,8,77,Partially Recovered,9,Settlement Offer,Yes
BRW_882,35,Female,Salaried,96021,0,LN_882,1556798,16,10.363948624120304,337766,641760,8041,Missed,5,21,Not Recovered,4,Settlement Offer,Yes
BRW_883,50,Female,Self-Employed,179380,0,LN_883,1193457,59,15.351628776226946,1550531,294768,19767,On-Time,7,107,Fully Recovered,0,Calls,Yes
BRW_884,30,Male,Self-Employed,64789,0,LN_884,292934,14,13.817226399407225,81948,207193,11846,Missed,3,16,Not Recovered,7,Debt Collectors,Yes
BRW_885,35,Male,Salaried,46086,2,LN_885,182659,58,7.8515270718322565,2351809,61264,39644,Delayed,2,14,Partially Recovered,3,Calls,No
BRW_886,27,Male,Salaried,36859,2,LN_886,1744552,73,12.641188986786563,1648655,900198,20924,Missed,0,113,Fully Recovered,8,Legal Notice,No
BRW_887,23,Female,Salaried,27684,1,LN_887,551323,25,10.77631066115315,1615270,687318,46657,On-Time,9,47,Fully Recovered,3,Calls,Yes
BRW_888,59,Male,Self-Employed,111088,1,LN_888,689872,74,10.614276960055237,1089100,919199,14882,Missed,6,159,Partially Recovered,1,Debt Collectors,No
BRW_889,23,Female,Salaried,152279,0,LN_889,1808646,72,13.62481932614983,2251556,362355,15738,On-Time,3,112,Fully Recovered,2,Calls,No
BRW_890,44,Female,Salaried,66099,4,LN_890,1971575,42,10.545573069163673,2207312,643790,22019,On-Time,7,167,Not Recovered,4,Emails,No
BRW_891,22,Female,Salaried,86093,1,LN_891,797108,28,15.545831230253599,1195412,443148,2095,Delayed,2,96,Partially Recovered,9,Calls,No
BRW_892,51,Male,Business,180761,1,LN_892,912318,35,7.778705796122919,1731499,230395,39669,Delayed,0,90,Partially Recovered,5,Calls,Yes
BRW_893,22,Female,Salaried,68651,2,LN_893,986320,34,14.26427077635408,480891,306369,41983,Missed,4,15,Partially Recovered,6,Debt Collectors,No
BRW_894,46,Male,Business,33893,4,LN_894,1839760,61,15.901142840224153,1216018,656763,46679,On-Time,1,155,Partially Recovered,3,Legal Notice,Yes
BRW_895,48,Female,Business,86418,0,LN_895,865864,81,14.40114858912473,568933,205463,15123,On-Time,2,97,Fully Recovered,6,Legal Notice,Yes
BRW_896,51,Male,Salaried,145074,1,LN_896,1278265,38,12.469521145219954,384903,169708,29132,Delayed,5,110,Partially Recovered,9,Debt Collectors,No
